source_file,section,instance,family,family_group,P,radiusCoeff,alpha,beta,feasible,metric,value
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,2.0,0.7,1.0,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,2.0,0.7,1.0,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,2.0,0.7,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,2.0,0.7,1.0,True,total_distance,279.4026828287322
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,2.0,1.0,0.6,True,computation_time,2.05
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,2.0,1.0,0.6,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,2.0,1.0,0.6,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,2.0,1.0,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,2.0,1.0,0.6,True,total_distance,203.61201974748775
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,1.5,0.3,0.4,True,computation_time,4.6
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,1.5,0.3,0.4,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,1.5,0.3,0.4,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,1.5,0.3,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,1.5,0.3,0.4,True,total_distance,249.04826750986985
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,2.0,0.3,0.8,True,computation_time,2.04
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,2.0,0.3,0.8,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,2.0,0.3,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,2.0,0.3,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,2.0,0.3,0.8,True,total_distance,203.61201974748775
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,5.0,0.5,0.2,True,computation_time,3.18
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,5.0,0.5,0.2,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,5.0,0.5,0.2,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,5.0,0.5,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,5.0,0.5,0.2,True,total_distance,188.2238364631008
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,1.5,0.9,0.6,True,computation_time,4.6
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,1.5,0.9,0.6,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,1.5,0.9,0.6,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,1.5,0.9,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,1.5,0.9,0.6,True,total_distance,297.44427482063975
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.4,2.0,0.5,0.6,True,computation_time,1.64
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.4,2.0,0.5,0.6,True,n_coarsened,3.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.4,2.0,0.5,0.6,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.4,2.0,0.5,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.4,2.0,0.5,0.6,True,total_distance,169.8794572898442
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.3,1.0,0.7,0.4,True,computation_time,1.2
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.3,1.0,0.7,0.4,True,n_coarsened,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.3,1.0,0.7,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.3,1.0,0.7,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.3,1.0,0.7,0.4,True,total_distance,169.8794572898442
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,3.0,0.9,0.4,True,computation_time,4.74
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,3.0,0.9,0.4,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,3.0,0.9,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,3.0,0.9,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.8,3.0,0.9,0.4,True,total_distance,223.21941713079016
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,2.0,1.0,0.8,True,computation_time,2.11
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,2.0,1.0,0.8,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,2.0,1.0,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,2.0,1.0,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,2.0,1.0,0.8,True,total_distance,169.8794572898442
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.4,0.5,1.0,1.0,True,computation_time,1.65
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.4,0.5,1.0,1.0,True,n_coarsened,3.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.4,0.5,1.0,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.4,0.5,1.0,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.4,0.5,1.0,1.0,True,total_distance,169.8794572898442
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,1.5,0.9,1.0,True,computation_time,2.03
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,1.5,0.9,1.0,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,1.5,0.9,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,1.5,0.9,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,1.5,0.9,1.0,True,total_distance,170.59623732876258
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,2.0,0.9,0.4,True,computation_time,2.24
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,2.0,0.9,0.4,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,2.0,0.9,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,2.0,0.9,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.5,2.0,0.9,0.4,True,total_distance,206.45500272231692
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,0.5,0.7,0.4,True,computation_time,3.42
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,0.5,0.7,0.4,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,0.5,0.7,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,0.5,0.7,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.6,0.5,0.7,0.4,True,total_distance,223.21941713079016
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,2.0,0.5,0.2,True,computation_time,4.59
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,2.0,0.5,0.2,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,2.0,0.5,0.2,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,2.0,0.5,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC108,RC,RC1,0.7,2.0,0.5,0.2,True,total_distance,236.69298613919685
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.3,2.0,0.9,0.6,False,computation_time,9.14
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.3,2.0,0.9,0.6,False,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.3,2.0,0.9,0.6,False,num_vehicles,1.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.3,2.0,0.9,0.6,False,time_window_violations,1.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.3,2.0,0.9,0.6,False,total_distance,250.23470004194292
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,5.0,0.3,0.6,True,computation_time,5.57
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,5.0,0.3,0.6,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,5.0,0.3,0.6,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,5.0,0.3,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,5.0,0.3,0.6,True,total_distance,301.881755525868
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,5.0,0.9,0.8,True,computation_time,2.56
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,5.0,0.9,0.8,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,5.0,0.9,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,5.0,0.9,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,5.0,0.9,0.8,True,total_distance,313.3560068194718
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,0.5,1.0,1.0,False,computation_time,18.61
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,0.5,1.0,1.0,False,n_coarsened,9.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,0.5,1.0,1.0,False,num_vehicles,1.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,0.5,1.0,1.0,False,time_window_violations,6.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,0.5,1.0,1.0,False,total_distance,230.44556325060356
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,5.0,0.7,1.0,True,computation_time,2.37
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,5.0,0.7,1.0,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,5.0,0.7,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,5.0,0.7,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,5.0,0.7,1.0,True,total_distance,318.3980138421098
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,3.0,1.0,0.8,True,computation_time,5.54
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,3.0,1.0,0.8,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,3.0,1.0,0.8,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,3.0,1.0,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,3.0,1.0,0.8,True,total_distance,337.7407527042624
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,3.0,0.3,0.4,False,computation_time,1.93
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,3.0,0.3,0.4,False,n_coarsened,3.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,3.0,0.3,0.4,False,num_vehicles,1.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,3.0,0.3,0.4,False,time_window_violations,1.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,3.0,0.3,0.4,False,total_distance,288.134248521292
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,3.0,0.3,0.2,False,computation_time,2.39
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,3.0,0.3,0.2,False,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,3.0,0.3,0.2,False,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,3.0,0.3,0.2,False,time_window_violations,1.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,3.0,0.3,0.2,False,total_distance,312.26647273326114
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,0.5,0.7,0.4,True,computation_time,18.42
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,0.5,0.7,0.4,True,n_coarsened,9.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,0.5,0.7,0.4,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,0.5,0.7,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,0.5,0.7,0.4,True,total_distance,419.485724822726
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,1.0,0.9,0.2,True,computation_time,18.26
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,1.0,0.9,0.2,True,n_coarsened,9.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,1.0,0.9,0.2,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,1.0,0.9,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,1.0,0.9,0.2,True,total_distance,353.0725215227713
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,0.5,1.0,0.6,True,computation_time,18.31
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,0.5,1.0,0.6,True,n_coarsened,9.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,0.5,1.0,0.6,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,0.5,1.0,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,0.5,1.0,0.6,True,total_distance,347.58524472951876
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,5.0,1.0,1.0,False,computation_time,1.92
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,5.0,1.0,1.0,False,n_coarsened,3.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,5.0,1.0,1.0,False,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,5.0,1.0,1.0,False,time_window_violations,1.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,5.0,1.0,1.0,False,total_distance,312.2664727332611
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.3,1.0,0.3,0.8,True,computation_time,18.61
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.3,1.0,0.3,0.8,True,n_coarsened,9.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.3,1.0,0.3,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.3,1.0,0.3,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.3,1.0,0.3,0.8,True,total_distance,262.46532171239596
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,1.5,1.0,1.0,True,computation_time,9.42
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,1.5,1.0,1.0,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,1.5,1.0,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,1.5,1.0,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,1.5,1.0,1.0,True,total_distance,271.4925919821325
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.5,0.8,True,computation_time,9.06
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.5,0.8,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.5,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.5,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.5,0.8,True,total_distance,310.12448562014
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.7,0.4,True,computation_time,9.07
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.7,0.4,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.7,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.7,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.7,0.4,True,total_distance,350.4838330785044
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,1.5,0.7,0.8,True,computation_time,9.29
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,1.5,0.7,0.8,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,1.5,0.7,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,1.5,0.7,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,1.5,0.7,0.8,True,total_distance,276.38776431569494
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,2.0,0.7,0.8,True,computation_time,9.33
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,2.0,0.7,0.8,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,2.0,0.7,0.8,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,2.0,0.7,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,2.0,0.7,0.8,True,total_distance,337.36665644166516
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,1.5,0.3,0.2,True,computation_time,9.3
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,1.5,0.3,0.2,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,1.5,0.3,0.2,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,1.5,0.3,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,1.5,0.3,0.2,True,total_distance,281.71286956819
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,1.0,1.0,1.0,True,computation_time,18.75
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,1.0,1.0,1.0,True,n_coarsened,9.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,1.0,1.0,1.0,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,1.0,1.0,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.4,1.0,1.0,1.0,True,total_distance,330.0749899969268
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,2.0,1.0,0.4,True,computation_time,9.2
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,2.0,1.0,0.4,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,2.0,1.0,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,2.0,1.0,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,2.0,1.0,0.4,True,total_distance,302.31930422430065
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,2.0,1.0,0.8,True,computation_time,13.58
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,2.0,1.0,0.8,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,2.0,1.0,0.8,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,2.0,1.0,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,2.0,1.0,0.8,True,total_distance,301.22748397102066
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.9,1.0,True,computation_time,16.25
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.9,1.0,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.9,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.9,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.9,1.0,True,total_distance,236.11293227399983
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,3.0,0.7,0.2,False,computation_time,6.99
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,3.0,0.7,0.2,False,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,3.0,0.7,0.2,False,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,3.0,0.7,0.2,False,time_window_violations,1.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,3.0,0.7,0.2,False,total_distance,302.69394864448105
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,1.5,0.7,0.4,True,computation_time,15.92
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,1.5,0.7,0.4,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,1.5,0.7,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,1.5,0.7,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,1.5,0.7,0.4,True,total_distance,316.555589183536
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,2.0,0.7,1.0,True,computation_time,15.74
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,2.0,0.7,1.0,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,2.0,0.7,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,2.0,0.7,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,2.0,0.7,1.0,True,total_distance,313.3560068194718
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,2.0,1.0,0.6,True,computation_time,16.33
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,2.0,1.0,0.6,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,2.0,1.0,0.6,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,2.0,1.0,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.5,2.0,1.0,0.6,True,total_distance,309.6683480626458
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,1.5,0.3,0.4,True,computation_time,15.85
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,1.5,0.3,0.4,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,1.5,0.3,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,1.5,0.3,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,1.5,0.3,0.4,True,total_distance,310.06937273901065
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.3,0.8,True,computation_time,16.07
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.3,0.8,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.3,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.3,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.6,2.0,0.3,0.8,True,total_distance,313.0351379894458
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,5.0,0.5,0.2,True,computation_time,9.6
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,5.0,0.5,0.2,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,5.0,0.5,0.2,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,5.0,0.5,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.7,5.0,0.5,0.2,True,total_distance,277.5998003765037
hyperparameter_for_RC.json,per_instance_trials,RC201,RC,RC2,0.8,1.5,0.9,0.6,True,computation_time,16.19
