source_file,instance,family,family_group,scale,method,solver,configuration,metric,value
result_quantum_10customer.json,RC201,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC201,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,833.7834343472014
result_quantum_10customer.json,RC201,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC201,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,computation_time,9.053509000048507
result_quantum_10customer.json,RC201,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,RC201,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC201,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC201,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_distance,190.31639409057132
result_quantum_10customer.json,RC201,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_route_duration,1281.7016421310032
result_quantum_10customer.json,RC201,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC201,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,991.3852480404319
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,computation_time,18.76902849995531
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,num_vehicles,2.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_distance,313.1557282858025
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_route_duration,1331.8009663986584
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_waiting_time,918.6452381128558
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,computation_time,18.96391270798631
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_distance,334.1412841853928
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_route_duration,812.1326563862557
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_waiting_time,377.99137220086277
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,computation_time,2.4767334579955786
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,num_vehicles,2.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_distance,216.21907004508773
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_route_duration,1250.6782893563236
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,934.4592193112359
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,computation_time,2.4640432500164025
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_distance,256.8351474170346
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_route_duration,1255.4402948966774
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC202,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,898.6051474796427
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,computation_time,19.17354195797816
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,num_vehicles,3.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_distance,388.308432076232
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_route_duration,1339.3929639729413
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_waiting_time,851.0845318967093
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,computation_time,18.81219758297084
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,num_vehicles,3.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_distance,387.6495785980984
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_route_duration,1232.281769104396
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_waiting_time,744.6321905062974
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,computation_time,2.4708307500113733
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,num_vehicles,2.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_distance,261.8830125399
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_route_duration,1104.5965324171368
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,742.7135198772366
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,computation_time,2.4585377080366015
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_distance,264.8314355093748
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_route_duration,1252.3104932860351
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC203,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,887.47905777666
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,computation_time,19.30108633398777
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,num_vehicles,2.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_distance,331.08516218410165
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_route_duration,1118.7380647973612
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_waiting_time,687.6529026132596
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,computation_time,19.294355167017784
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,num_vehicles,3.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_distance,243.54321811521862
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_route_duration,1209.4830264144916
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_waiting_time,865.9398082992731
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,computation_time,2.3799224590184167
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,num_vehicles,2.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_distance,205.79253028944777
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_route_duration,1251.195997872311
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,945.4034675828632
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,computation_time,2.3822293750126846
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_distance,220.1557416093517
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_route_duration,1192.332417311145
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC204,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,872.1766757017933
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,computation_time,19.253834417031612
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,num_vehicles,3.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_distance,338.00396013708433
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_route_duration,1256.626862532989
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_waiting_time,818.6229023959045
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,computation_time,19.110715374990832
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,num_vehicles,3.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_distance,416.7012826667537
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_route_duration,1364.4897173432869
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_waiting_time,847.7884346765329
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,computation_time,2.435405209020246
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,num_vehicles,1.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,time_window_violations,1.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_distance,205.2665155863087
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_route_duration,720.05551275464
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,414.78899716833115
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,computation_time,2.440279125003144
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_distance,265.3081695258066
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_route_duration,1296.6782893563236
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC205,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,931.3701198305171
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,computation_time,18.821254375041462
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,num_vehicles,2.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_distance,314.3004194342746
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_route_duration,1360.7994436196527
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_waiting_time,946.4990241853782
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,computation_time,19.0181246669963
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,num_vehicles,3.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_distance,327.0341902862171
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_route_duration,1661.464098442482
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_waiting_time,1234.429908156265
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,computation_time,1.9153600829886273
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,num_vehicles,2.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_distance,233.72389983070872
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_route_duration,1176.7493571681894
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,100.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,843.0254573374805
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,computation_time,1.9198237920063548
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_demand_served,220.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_distance,191.23298176125223
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_route_duration,1176.7493571681894
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,100.0
result_quantum_10customer.json,RC206,RC,RC2,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,885.516375406937
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,computation_time,18.896828791999724
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,num_vehicles,3.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_demand_served,220.0
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_distance,334.1788737449084
result_quantum_10customer.json,RC207,RC,RC2,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_route_duration,1487.437310148688
