comparison_type,context,group_label,source_file,instance,scale,solver,method,metric,value
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C106,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C107,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C108,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C109,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C201,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C202,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C203,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C204,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C205,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C206,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C207,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,C208,All,ORTools,Uncoarsened,total_demand_served,1810.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R101,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R102,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R103,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R104,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R105,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R106,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R107,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R108,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R109,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R110,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R111,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R112,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R201,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R202,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R203,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R204,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R205,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R206,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R207,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R208,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R209,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R210,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,R211,All,ORTools,Uncoarsened,total_demand_served,1458.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC101,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC102,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC103,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC104,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC105,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC106,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC107,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC108,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC201,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC202,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC203,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC204,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC205,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC206,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC207,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened OR-Tools,results_ortools_benchmark.json,RC208,All,ORTools,Uncoarsened,total_demand_served,1724.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C101,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C102,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C103,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C104,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C105,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C106,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C107,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C108,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C109,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C201,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C202,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C203,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C204,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C205,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C206,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C207,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,C208,All,Greedy,Uncoarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R101,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R102,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R103,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R104,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R105,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R106,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R107,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R108,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R109,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R110,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R111,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R112,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R201,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R202,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R203,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R204,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R205,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R206,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R207,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R208,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R209,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R210,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,R211,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC101,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC102,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC103,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC104,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC105,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC106,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC107,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC108,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC201,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC202,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC203,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC204,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC205,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC206,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC207,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Uncoarsened Greedy,results_classical_final.json,RC208,All,Greedy,Uncoarsened,total_service_time,1000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Coarsened Greedy,results_classical_final.json,C101,All,Greedy,Coarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Coarsened Greedy,results_classical_final.json,C102,All,Greedy,Coarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Coarsened Greedy,results_classical_final.json,C103,All,Greedy,Coarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Coarsened Greedy,results_classical_final.json,C104,All,Greedy,Coarsened,total_service_time,9000.0
classical_vs_ortools,Classical | Greedy vs OR-Tools,Coarsened Greedy,results_classical_final.json,C105,All,Greedy,Coarsened,total_service_time,9000.0
